,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
10,Combo/RandomCeiling058,0,0.0,Combo/Multiple167,0,0.0,Combo/QuadFit132,0,0.0,Expknap/32_knapPI_1_100_1000000_1_new,1,1.0,Expknap/20_knapPI_9_50_1000000_1_new,1,1.0,Combo/CubeFit082,0,0.0,Combo/EvenOddSubsetSum110,0,1.0,Expknap/16_knapPI_4_100_10000000_1_new,1,1.0,Expknap/31_knapPI_9_200_100000_1_new,1,1.0,Expknap/30_knapPI_12_200_1000_1_new,1,1.0
11,Combo/42_knapPI_6_500_1000000_1_new,0,1.0,Combo/EvenOddStrong131,0,0.0,Combo/SpannerStrong044,0,0.0,Expknap/44_knapPI_5_50_100000_1_new,1,1.0,Expknap/19_knapPI_6_1000_1000_1_new,1,1.0,Combo/ProfitLargeOnly115,0,0.0,Expknap/10_knapPI_5_2000_1000_1_new,1,1.0,Combo/SpannerUncorrelated095,0,0.0,Combo/AlmostStrong172,0,0.0,Expknap/20_knapPI_5_50_100000_1_new,1,1.0
12,Combo/CubeFit021,0,0.0,Combo/Profit020,0,0.0,Expknap/34_knapPI_4_50_10000_1_new,1,1.0,Expknap/41_knapPI_11_2000_1000_1_new,1,1.0,Expknap/39_knapPI_5_2000_1000_1_new,1,1.0,Expknap/46_knapPI_4_100_10000000_1_new,1,1.0,Expknap/31_knapPI_2_500_10000000_1_new,1,1.0,Combo/EvenOddSubsetSum065,0,0.0,Combo/Circle080,0,0.0,Expknap/22_knapPI_1_200_10000_1_new,1,1.0
13,Expknap/10_knapPI_11_2000_1000_1_new,1,1.0,Combo/82_knapPI_13_200_1000_1_new,0,0.0,Combo/49_knapPI_6_200_10000_1_new,0,1.0,Combo/47_knapPI_6_500_1000000_1_new,0,1.0,Expknap/41_knapPI_5_50_100000_1_new,1,1.0,Combo/QuadFit151,0,0.0,Expknap/33_knapPI_14_100_1000_1_new,1,1.0,Combo/ProfitLargeOnly053,0,0.0,Expknap/3_knapPI_5_100_1000_1_new,1,1.0,Expknap/35_knapPI_6_1000_1000_1_new,1,1.0
14,Combo/9_knapPI_4_2000_100000_1_new,0,0.0,Expknap/3_knapPI_1_2000_100000_1_new,1,1.0,Combo/Circle146,0,0.0,Combo/QuadFit026,0,0.0,Expknap/17_knapPI_3_200_10000000_1_new,1,1.0,Expknap/31_knapPI_13_100_1000_1_new,1,1.0,Expknap/1_knapPI_1_200_10000_1_new,1,1.0,Combo/ProfitLargeOnly060,0,0.0,Combo/Multiple042,0,0.0,Combo/EvenOddStrong117,0,0.0
15,Expknap/47_knapPI_16_1000_1000_1_new,1,1.0,Combo/QuadFit004,0,0.0,Combo/CubeFit135,0,0.0,Expknap/45_knapPI_2_200_10000_1_new,1,1.0,Expknap/39_knapPI_5_50_100000_1_new,1,1.0,Expknap/24_knapPI_16_20_1000_1_new,1,1.0,Combo/58_knapPI_4_200_1000_1_new,0,0.0,Expknap/49_knapPI_1_50_10000_1_new,1,1.0,Combo/Circle145,0,0.0,Expknap/11_knapPI_2_100_1000000_1_new,1,1.0
16,Combo/ProfitLargeOnly070,0,0.0,Combo/61_knapPI_4_1000_10000_1_new,0,1.0,Combo/Circle106,0,0.0,Combo/Circle091,0,0.0,Combo/CubeFit142,0,0.0,Combo/ProfitLargeOnly062,0,0.0,Combo/QuadFit020,0,0.0,Combo/60_knapPI_9_2000_1000_1_new,0,1.0,Expknap/21_knapPI_15_20_1000_1_new,1,1.0,Expknap/29_knapPI_4_100_10000000_1_new,1,1.0
17,Combo/Profit073,0,0.0,Combo/CubeFit094,0,0.0,Expknap/21_knapPI_1_50_10000_1_new,1,1.0,Combo/EvenOddStrong075,0,0.0,Combo/68_knapPI_13_1000_1000_1_new,0,0.0,Combo/83_knapPI_6_200_10000_1_new,0,1.0,Combo/EvenOddStrong031,0,0.0,Expknap/42_knapPI_16_200_1000_1_new,1,1.0,Combo/SimilarWeightsUncorrelated063,0,0.0,Combo/77_knapPI_11_200_1000_1_new,0,0.0
18,Combo/InverseStrong020,0,0.0,Combo/ProfitLargeOnly014,0,0.0,Combo/SpannerStrong116,0,0.0,Expknap/36_knapPI_4_500_1000000_1_new,1,0.0,Combo/QuadFit199,0,0.0,Combo/SpannerUncorrelated094,0,0.0,Combo/ProfitLargeOnly082,0,0.0,Expknap/42_knapPI_2_100_1000000_1_new,1,1.0,Combo/NoSmallWeights044,0,0.0,Combo/QuadFit153,0,0.0
19,Expknap/45_knapPI_5_200_1000000_1_new,1,1.0,Expknap/11_knapPI_1_100_1000000_1_new,1,1.0,Combo/EvenOddSubsetSum147,0,0.0,Combo/Multiple121,0,0.0,Combo/InverseStrong054,0,0.0,Combo/NoSmallWeights112,0,0.0,Combo/SpannerUncorrelated137,0,0.0,Combo/Circle039,0,0.0,Expknap/3_knapPI_12_20_1000_1_new,1,1.0,Expknap/45_knapPI_9_2000_1000_1_new,1,1.0
20,Expknap/12_knapPI_5_200_1000000_1_new,1,1.0,Expknap/34_knapPI_1_100_1000000_1_new,1,1.0,Expknap/1_knapPI_1_500_10000000_1_new,1,1.0,Expknap/3_knapPI_13_1000_1000_1_new,1,1.0,Expknap/27_knapPI_5_50_100000_1_new,1,1.0,Expknap/38_knapPI_14_100_1000_1_new,1,1.0,Expknap/22_knapPI_6_100_100000_1_new,1,1.0,Expknap/1_knapPI_14_100_1000_1_new,1,1.0,Expknap/14_knapPI_1_200_10000_1_new,1,1.0,Expknap/17_knapPI_6_100_100000_1_new,1,1.0
21,Combo/EvenOddSubsetSum013,0,0.0,Combo/SimilarWeightsUncorrelated108,0,0.0,Combo/SpannerUncorrelated145,0,1.0,Combo/SimilarWeightsUncorrelated024,0,0.0,Expknap/39_knapPI_15_1000_1000_1_new,1,1.0,Combo/CubeFit024,0,0.0,Expknap/25_knapPI_2_100_1000000_1_new,1,1.0,Expknap/15_knapPI_6_1000_1000_1_new,1,1.0,Combo/AlmostStrong024,0,0.0,Combo/CubeFit087,0,0.0
22,Expknap/32_knapPI_16_1000_1000_1_new,1,1.0,Expknap/26_knapPI_4_500_1000000_1_new,1,1.0,Combo/Profit181,0,0.0,Combo/76_knapPI_9_2000_1000_1_new,0,1.0,Combo/CubeFit071,0,0.0,Expknap/44_knapPI_3_50_1000000_1_new,1,1.0,Expknap/48_knapPI_9_200_100000_1_new,1,1.0,Combo/30_knapPI_6_200_10000_1_new,0,1.0,Combo/Multiple067,0,0.0,Combo/CubeFit003,0,0.0
23,Combo/EvenOddSubsetSum007,0,0.0,Expknap/27_knapPI_12_20_1000_1_new,1,1.0,Combo/Multiple142,0,0.0,Expknap/27_knapPI_5_1000_10000000_1_new,1,1.0,Combo/InverseStrong135,0,0.0,Combo/AlmostStrong154,0,0.0,Combo/EvenOddSubsetSum163,0,0.0,Combo/74_knapPI_13_100_1000_1_new,0,0.0,Combo/19_knapPI_6_2000_10000000_1_new,0,1.0,Combo/Profit070,0,0.0
24,Expknap/19_knapPI_16_100_1000_1_new,1,1.0,Expknap/36_knapPI_9_50_1000000_1_new,1,1.0,Expknap/31_knapPI_5_2000_1000_1_new,1,1.0,Expknap/36_knapPI_9_100_1000_1_new,1,0.0,Combo/EvenOddStrong169,0,0.0,Combo/26_knapPI_9_2000_1000_1_new,0,1.0,Expknap/22_knapPI_3_1000_100000_1_new,1,1.0,Expknap/21_knapPI_9_50_1000000_1_new,1,1.0,Expknap/40_knapPI_2_500_10000000_1_new,1,1.0,Combo/CubeFit133,0,0.0
25,Expknap/40_knapPI_16_200_1000_1_new,1,1.0,Expknap/36_knapPI_14_200_1000_1_new,1,1.0,Expknap/0_knapPI_1_100_1000000_1_new,1,1.0,Combo/QuadFit003,0,0.0,Combo/13_knapPI_9_2000_1000_1_new,0,1.0,Expknap/2_knapPI_14_1000_1000_1_new,1,1.0,Combo/16_knapPI_9_1000_1000000_1_new,0,1.0,Expknap/35_knapPI_5_100_1000_1_new,1,1.0,Expknap/26_knapPI_12_20_1000_1_new,1,1.0,Combo/AlmostStrong150,0,0.0
26,Combo/30_knapPI_4_2000_100000_1_new,0,1.0,Expknap/27_knapPI_6_1000_1000_1_new,1,1.0,Combo/Profit196,0,0.0,Combo/SimilarWeightsUncorrelated153,0,0.0,Expknap/3_knapPI_15_1000_1000_1_new,1,1.0,Combo/QuadFit107,0,0.0,Expknap/28_knapPI_4_500_1000000_1_new,1,0.0,Combo/Multiple075,0,0.0,Expknap/4_knapPI_11_100_1000_1_new,1,1.0,Expknap/27_knapPI_16_100_1000_1_new,1,1.0
27,Combo/EvenOddSubsetSum032,0,0.0,Expknap/10_knapPI_3_500_1000_1_new,1,1.0,Expknap/2_knapPI_9_500_1000_1_new,1,1.0,Combo/QuadFit087,0,0.0,Expknap/22_knapPI_4_2000_100000_1_new,1,1.0,Combo/QuadFit094,0,0.0,Expknap/47_knapPI_3_50_1000000_1_new,1,1.0,Combo/Multiple175,0,0.0,Expknap/10_knapPI_3_100_10000_1_new,1,1.0,Combo/Multiple120,0,0.0
28,Expknap/26_knapPI_1_200_10000_1_new,1,1.0,Combo/Multiple104,0,0.0,Combo/EvenOddSubsetSum173,0,0.0,Expknap/35_knapPI_5_200_1000000_1_new,1,1.0,Combo/CubeFit144,0,0.0,Expknap/20_knapPI_16_1000_1000_1_new,1,1.0,Expknap/49_knapPI_16_200_1000_1_new,1,1.0,Expknap/38_knapPI_4_1000_10000_1_new,1,1.0,Expknap/20_knapPI_2_500_10000000_1_new,1,1.0,Combo/SpannerUncorrelated047,0,0.0
29,Combo/EvenOddStrong062,0,0.0,Expknap/14_knapPI_3_50_1000000_1_new,1,1.0,Expknap/0_knapPI_1_200_10000_1_new,1,1.0,Expknap/29_knapPI_12_20_1000_1_new,1,1.0,Combo/16_knapPI_9_2000_1000_1_new,0,1.0,Expknap/21_knapPI_14_200_1000_1_new,1,1.0,Expknap/31_knapPI_9_50_1000000_1_new,1,1.0,Expknap/23_knapPI_14_100_1000_1_new,1,1.0,Expknap/25_knapPI_1_200_10000_1_new,1,1.0,Combo/61_knapPI_4_500_1000000_1_new,0,1.0
30,Combo/14_knapPI_9_500_1000_1_new,0,1.0,Expknap/47_knapPI_15_1000_1000_1_new,1,1.0,Expknap/4_knapPI_9_50_1000000_1_new,1,1.0,Expknap/4_knapPI_6_1000_1000_1_new,1,1.0,Expknap/45_knapPI_5_1000_10000000_1_new,1,1.0,Combo/RandomCeiling010,0,0.0,Combo/CubeFit171,0,0.0,Expknap/29_knapPI_2_2000_1000000_1_new,1,1.0,Expknap/26_knapPI_14_100_1000_1_new,1,1.0,Expknap/2_knapPI_4_100_10000000_1_new,1,1.0
31,Combo/Multiple108,0,0.0,Combo/EvenOddStrong063,0,0.0,Combo/CubeFit065,0,0.0,Expknap/28_knapPI_15_200_1000_1_new,1,1.0,Combo/EvenOddStrong128,0,0.0,Combo/Circle191,0,0.0,Expknap/34_knapPI_13_200_1000_1_new,1,1.0,Expknap/14_knapPI_5_100_1000_1_new,1,1.0,Expknap/15_knapPI_2_2000_1000000_1_new,1,1.0,Expknap/3_knapPI_3_1000_100000_1_new,1,1.0
32,Combo/EvenOddStrong124,0,0.0,Combo/NoSmallWeights086,0,0.0,Expknap/22_knapPI_3_2000_10000_1_new,1,1.0,Expknap/33_knapPI_13_1000_1000_1_new,1,1.0,Expknap/43_knapPI_16_200_1000_1_new,1,1.0,Combo/SpannerUncorrelated081,0,0.0,Combo/11_knapPI_6_200_10000_1_new,0,1.0,Combo/SpannerUncorrelated038,0,0.0,Combo/Circle108,0,0.0,Combo/Multiple119,0,0.0
33,Combo/Multiple044,0,0.0,Combo/QuadFit177,0,0.0,Expknap/46_knapPI_11_500_1000_1_new,1,1.0,Combo/ProfitLargeOnly131,0,0.0,Combo/QuadFit170,0,0.0,Expknap/41_knapPI_1_500_10000000_1_new,1,1.0,Combo/AlmostStrong069,0,0.0,Combo/SpannerUncorrelated122,0,0.0,Combo/Circle093,0,0.0,Combo/NoSmallWeights010,0,0.0
34,Combo/EvenOddStrong157,0,0.0,Combo/Profit036,0,0.0,Combo/InverseStrong003,0,0.0,Combo/InverseStrong016,0,0.0,Expknap/14_knapPI_4_50_10000_1_new,1,1.0,Expknap/35_knapPI_4_100_10000000_1_new,1,1.0,Expknap/32_knapPI_9_50_1000000_1_new,1,1.0,Combo/Circle104,0,0.0,Expknap/20_knapPI_5_200_1000000_1_new,1,1.0,Combo/Circle103,0,0.0
35,Combo/Profit117,0,0.0,Combo/Multiple172,0,0.0,Combo/EvenOddSubsetSum076,0,0.0,Expknap/19_knapPI_12_200_1000_1_new,1,1.0,Expknap/18_knapPI_15_1000_1000_1_new,1,1.0,Expknap/10_knapPI_6_50_1000_1_new,1,1.0,Expknap/22_knapPI_2_2000_1000000_1_new,1,1.0,Expknap/32_knapPI_14_1000_1000_1_new,1,1.0,Combo/Profit081,0,0.0,Combo/Profit099,0,0.0
36,Combo/AlmostStrong140,0,0.0,Combo/EvenOddStrong151,0,0.0,Combo/Circle170,0,0.0,Expknap/14_knapPI_1_50_10000_1_new,1,1.0,Expknap/38_knapPI_15_1000_1000_1_new,1,1.0,Combo/Multiple035,0,0.0,Combo/EvenOddStrong045,0,0.0,Combo/ProfitLargeOnly182,0,0.0,Combo/EvenOddStrong078,0,0.0,Combo/QuadFit009,0,0.0
37,Expknap/36_knapPI_5_500_10000_1_new,1,1.0,Combo/Profit035,0,0.0,Expknap/43_knapPI_3_500_1000_1_new,1,1.0,Expknap/15_knapPI_9_50_1000000_1_new,1,1.0,Combo/Multiple015,0,0.0,Combo/Circle101,0,0.0,Expknap/15_knapPI_4_50_10000_1_new,1,1.0,Combo/75_knapPI_4_500_1000000_1_new,0,1.0,Combo/SimilarWeightsUncorrelated184,0,0.0,Combo/99_knapPI_11_200_1000_1_new,0,0.0
38,Expknap/41_knapPI_13_20_1000_1_new,1,1.0,Expknap/30_knapPI_12_20_1000_1_new,1,1.0,Combo/78_knapPI_6_500_1000000_1_new,0,1.0,Combo/ProfitLargeOnly092,0,0.0,Expknap/17_knapPI_4_100_10000000_1_new,1,1.0,Combo/Circle113,0,0.0,Combo/InverseStrong124,0,0.0,Combo/Multiple062,0,0.0,Expknap/43_knapPI_1_2000_100000_1_new,1,1.0,Combo/94_knapPI_11_200_1000_1_new,0,0.0
39,Combo/Circle041,0,0.0,Combo/ProfitLargeOnly037,0,0.0,Expknap/44_knapPI_11_1000_1000_1_new,1,1.0,Combo/QuadFit109,0,0.0,Combo/SpannerUncorrelated057,0,1.0,Combo/AlmostStrong081,0,0.0,Combo/Circle176,0,0.0,Expknap/3_knapPI_4_50_10000_1_new,1,1.0,Combo/RandomCeiling191,0,0.0,Expknap/49_knapPI_4_100_10000000_1_new,1,1.0
40,Expknap/19_knapPI_2_500_10000000_1_new,1,1.0,Expknap/14_knapPI_5_1000_10000000_1_new,1,1.0,Combo/CubeFit187,0,0.0,Combo/Circle174,0,0.0,Expknap/46_knapPI_5_100_1000_1_new,1,1.0,Expknap/40_knapPI_14_1000_1000_1_new,1,1.0,Expknap/2_knapPI_12_200_1000_1_new,1,0.0,Combo/EvenOddStrong015,0,0.0,Expknap/49_knapPI_15_20_1000_1_new,1,1.0,Expknap/25_knapPI_12_1000_1000_1_new,1,1.0
41,Expknap/34_knapPI_5_2000_1000_1_new,1,0.0,Expknap/43_knapPI_4_50_10000_1_new,1,1.0,Expknap/42_knapPI_14_200_1000_1_new,1,1.0,Expknap/41_knapPI_11_200_1000_1_new,1,1.0,Expknap/25_knapPI_9_50_1000000_1_new,1,1.0,Combo/ProfitLargeOnly103,0,0.0,Expknap/43_knapPI_3_50_1000000_1_new,1,1.0,Expknap/19_knapPI_16_1000_1000_1_new,1,1.0,Combo/CubeFit015,0,0.0,Expknap/43_knapPI_1_500_10000000_1_new,1,1.0
42,Combo/EvenOddSubsetSum126,0,0.0,Combo/AlmostStrong079,0,0.0,Expknap/26_knapPI_2_2000_1000000_1_new,1,1.0,Combo/InverseStrong015,0,0.0,Expknap/25_knapPI_3_200_10000000_1_new,1,1.0,Combo/39_knapPI_9_1000_1000000_1_new,0,1.0,Expknap/0_knapPI_14_100_1000_1_new,1,1.0,Combo/CubeFit093,0,0.0,Expknap/17_knapPI_9_2000_1000_1_new,1,1.0,Expknap/4_knapPI_11_1000_1000_1_new,1,1.0
43,Expknap/12_knapPI_14_1000_1000_1_new,1,1.0,Expknap/13_knapPI_3_50_1000000_1_new,1,1.0,Expknap/12_knapPI_16_200_1000_1_new,1,1.0,Expknap/15_knapPI_16_100_1000_1_new,1,1.0,Combo/36_knapPI_9_2000_1000_1_new,0,1.0,Combo/Circle129,0,0.0,Combo/QuadFit021,0,0.0,Expknap/45_knapPI_13_200_1000_1_new,1,1.0,Combo/ProfitLargeOnly198,0,0.0,Expknap/43_knapPI_15_100_1000_1_new,1,1.0
44,Expknap/36_knapPI_6_50_1000_1_new,1,1.0,Combo/99_knapPI_6_100_100000_1_new,0,0.0,Expknap/31_knapPI_2_200_10000_1_new,1,1.0,Combo/0_knapPI_6_500_1000000_1_new,0,1.0,Expknap/39_knapPI_2_500_10000000_1_new,1,1.0,Combo/RandomCeiling072,0,0.0,Combo/InverseStrong185,0,0.0,Expknap/28_knapPI_9_100_1000_1_new,1,1.0,Expknap/43_knapPI_2_1000_1000_1_new,1,0.0,Expknap/11_knapPI_5_50_100000_1_new,1,1.0
45,Combo/53_knapPI_13_200_1000_1_new,0,0.0,Expknap/40_knapPI_13_200_1000_1_new,1,1.0,Expknap/4_knapPI_1_2000_100000_1_new,1,1.0,Combo/InverseStrong085,0,1.0,Expknap/41_knapPI_6_1000_1000_1_new,1,1.0,Combo/Multiple007,0,0.0,Expknap/41_knapPI_1_50_10000_1_new,1,1.0,Combo/Profit076,0,0.0,Combo/InverseStrong128,0,0.0,Expknap/4_knapPI_11_200_1000_1_new,1,1.0
46,Combo/69_knapPI_4_2000_100000_1_new,0,0.0,Combo/SpannerUncorrelated161,0,1.0,Combo/SpannerUncorrelated172,0,0.0,Expknap/28_knapPI_5_500_10000_1_new,1,1.0,Expknap/19_knapPI_4_1000_10000_1_new,1,1.0,Combo/SpannerStrong084,0,0.0,Expknap/0_knapPI_4_50_10000_1_new,1,1.0,Combo/Multiple160,0,0.0,Expknap/46_knapPI_1_50_10000_1_new,1,1.0,Expknap/24_knapPI_5_500_10000_1_new,1,1.0
47,Combo/ProfitLargeOnly190,0,0.0,Combo/EvenOddSubsetSum047,0,0.0,Combo/Circle136,0,0.0,Expknap/14_knapPI_14_100_1000_1_new,1,1.0,Expknap/29_knapPI_4_1000_10000_1_new,1,1.0,Expknap/22_knapPI_9_200_100000_1_new,1,1.0,Combo/45_knapPI_11_100_1000_1_new,0,0.0,Combo/Profit197,0,0.0,Combo/Circle022,0,0.0,Combo/Circle142,0,0.0
48,Combo/NoSmallWeights155,0,0.0,Combo/Profit058,0,0.0,Combo/EvenOddStrong156,0,1.0,Expknap/37_knapPI_3_100_10000_1_new,1,1.0,Combo/Profit067,0,0.0,Expknap/22_knapPI_6_1000_1000_1_new,1,1.0,Combo/EvenOddSubsetSum025,0,0.0,Combo/CubeFit096,0,0.0,Combo/ProfitLargeOnly086,0,0.0,Expknap/13_knapPI_5_2000_1000_1_new,1,1.0
49,Expknap/47_knapPI_4_50_10000_1_new,1,1.0,Expknap/35_knapPI_9_100_1000_1_new,1,1.0,Combo/Profit125,0,0.0,Expknap/42_knapPI_3_1000_100000_1_new,1,0.0,Combo/SimilarWeightsUncorrelated099,0,0.0,Expknap/3_knapPI_13_20_1000_1_new,1,1.0,Combo/EvenOddStrong105,0,0.0,Expknap/41_knapPI_4_500_1000000_1_new,1,1.0,Expknap/20_knapPI_6_50_1000_1_new,1,1.0,Expknap/13_knapPI_5_200_1000000_1_new,1,1.0
50,Combo/SpannerUncorrelated039,0,0.0,Combo/SpannerUncorrelated064,0,0.0,Combo/SimilarWeightsUncorrelated027,0,0.0,Expknap/18_knapPI_13_200_1000_1_new,1,1.0,Expknap/39_knapPI_9_50_1000000_1_new,1,1.0,Combo/CubeFit170,0,0.0,Expknap/39_knapPI_11_100_1000_1_new,1,1.0,Combo/Circle033,0,0.0,Expknap/46_knapPI_1_200_10000_1_new,1,1.0,Combo/SpannerUncorrelated067,0,0.0
51,Combo/3_knapPI_6_200_10000_1_new,0,1.0,Expknap/48_knapPI_15_100_1000_1_new,1,1.0,Expknap/47_knapPI_9_100_1000_1_new,1,0.0,Combo/InverseStrong115,0,0.0,Expknap/13_knapPI_14_200_1000_1_new,1,1.0,Expknap/43_knapPI_4_200_1000_1_new,1,1.0,Combo/EvenOddStrong198,0,0.0,Combo/EvenOddStrong076,0,0.0,Combo/91_knapPI_11_100_1000_1_new,0,0.0,Expknap/21_knapPI_5_100_1000_1_new,1,1.0
52,Combo/Circle166,0,0.0,Expknap/41_knapPI_13_200_1000_1_new,1,1.0,Combo/4_knapPI_13_1000_1000_1_new,0,0.0,Combo/RandomCeiling077,0,0.0,Expknap/33_knapPI_2_50_1000_1_new,1,1.0,Combo/ProfitLargeOnly116,0,0.0,Combo/Profit025,0,0.0,Expknap/32_knapPI_1_200_10000_1_new,1,1.0,Expknap/0_knapPI_11_100_1000_1_new,1,1.0,Expknap/17_knapPI_4_1000_10000_1_new,1,1.0
53,Expknap/42_knapPI_3_2000_10000_1_new,1,1.0,Expknap/33_knapPI_15_20_1000_1_new,1,1.0,Combo/42_knapPI_9_1000_1000000_1_new,0,1.0,Combo/ProfitLargeOnly100,0,0.0,Combo/AlmostStrong086,0,0.0,Expknap/3_knapPI_11_500_1000_1_new,1,1.0,Expknap/11_knapPI_15_1000_1000_1_new,1,1.0,Combo/59_knapPI_11_100_1000_1_new,0,0.0,Combo/Profit183,0,0.0,Expknap/27_knapPI_15_200_1000_1_new,1,1.0
